estacion_code;Estado_ultima_semana;calidad_ultima_reportada;dias_desde_ultima_cal1;dias_desde_ultima_actividad;fecha_ultima_actividad;hora_ultima_actividad
sn_1051;ACTIVA;cal1;;0.0;7/05/2026;10:10:00
sn_1050;ACTIVA;cal1;;0.0;7/05/2026;10:10:00
sn_1049;ACTIVA;cal1;;0.0;7/05/2026;10:10:00
sn_1048;ACTIVA;cal1;;0.0;7/05/2026;10:10:00
sn_1047;ACTIVA;cal1;;0.0;7/05/2026;10:10:00
sn_1046;ACTIVA;cal1;;0.0;7/05/2026;10:10:00
sn_1044;ACTIVA;cal1;;0.0;7/05/2026;10:10:00
sn_1042;ACTIVA;cal1;;0.0;7/05/2026;10:10:00
sn_1041;ACTIVA;cal1;;0.0;7/05/2026;10:09:00
sn_1039;ACTIVA;cal1;;0.0;7/05/2026;10:10:00
sn_1038;ACTIVA;cal1;;0.0;7/05/2026;10:09:00
sn_1036;ACTIVA;cal1;;0.0;7/05/2026;10:09:00
sn_1035;ACTIVA;cal1;;0.0;7/05/2026;10:09:00
sn_1034;ACTIVA;cal1;;0.0;7/05/2026;10:09:00
sn_1033;ACTIVA;cal1;;0.0;7/05/2026;10:09:00
sn_1031;ACTIVA;cal1;;0.0;7/05/2026;10:09:00
sn_1030;ACTIVA;cal1;;0.0;7/05/2026;10:09:00
sn_1023;ACTIVA;cal1;;0.0;7/05/2026;10:09:00
sn_1021;ACTIVA;cal1;;0.0;7/05/2026;10:09:00
sn_1019;ACTIVA;cal1;;0.0;7/05/2026;10:08:00
sn_1018;ACTIVA;cal1;;0.0;7/05/2026;10:02:00
sn_1016;ACTIVA;cal1;;0.0;7/05/2026;10:08:00
sn_1015;ACTIVA;cal1;;0.0;7/05/2026;10:08:00
sn_1014;ACTIVA;cal1;;0.0;7/05/2026;10:08:00
sn_1012;ACTIVA;cal1;;0.0;7/05/2026;10:08:00
sn_1011;ACTIVA;cal1;;0.0;7/05/2026;10:08:00
sn_1010;ACTIVA;cal1;;0.0;7/05/2026;10:08:00
sn_1009;ACTIVA;cal1;;0.0;7/05/2026;10:08:00
sn_1008;ACTIVA;cal1;;0.0;7/05/2026;10:07:00
sn_1007;ACTIVA;cal1;;0.0;7/05/2026;10:08:00
sn_1005;ACTIVA;cal1;;0.0;7/05/2026;10:08:00
sn_1004;ACTIVA;cal1;;0.0;7/05/2026;10:08:00
sn_1003;ACTIVA;cal1;;0.0;7/05/2026;10:08:00
sn_1002;ACTIVA;cal1;;0.0;7/05/2026;10:07:00
sn_1001;ACTIVA;cal1;;0.0;7/05/2026;10:07:00
sm_517;ACTIVA;cal1;;0.0;7/05/2026;10:09:00
sm_516;ACTIVA;cal1;;0.0;7/05/2026;10:08:00
sm_515;ACTIVA;cal1;;0.0;7/05/2026;10:08:00
sm_514;ACTIVA;cal1;;0.0;7/05/2026;10:11:00
sm_513;ACTIVA;cal1;;0.0;7/05/2026;10:06:00
sm_512;ACTIVA;cal1;;0.0;7/05/2026;10:11:00
sm_511;ACTIVA;cal1;;0.0;7/05/2026;10:09:00
sm_510;ACTIVA;cal1;;0.0;7/05/2026;10:11:00
sm_509;ACTIVA;cal1;;0.0;7/05/2026;10:10:00
sm_507;ACTIVA;cal1;;0.0;7/05/2026;10:10:00
sm_506;ACTIVA;cal1;;0.0;7/05/2026;10:08:00
sm_505;ACTIVA;cal1;;0.0;7/05/2026;10:11:00
sm_504;ACTIVA;cal1;;0.0;7/05/2026;10:11:00
sm_503;ACTIVA;cal1;;0.0;7/05/2026;10:08:00
sm_502;ACTIVA;cal1;;0.0;7/05/2026;10:11:00
sm_501;ACTIVA;cal1;;0.0;7/05/2026;10:09:00
sp_150;ACTIVA;cal1;;1.0;6/05/2026;0:31:00
sn_1040;ACTIVA;cal1;;1.0;5/05/2026;20:19:00
sn_1013;ACTIVA;cal1;;1.0;5/05/2026;12:23:00
sn_1043;INACTIVA;cal2;0.0;8.0;28/04/2026;15:09:00
sp_158;INACTIVA;cal1;;9.0;28/04/2026;8:49:00
sn_1045;INACTIVA;cal1;;11.0;25/04/2026;20:09:00
sn_1037;INACTIVA;cal1;;14.0;22/04/2026;16:58:00
sp_154;INACTIVA;cal1;;54.0;13/03/2026;16:16:00
sn_1022;INACTIVA;cal1;;54.0;13/03/2026;16:18:00
sm_508;INACTIVA;cal1;;57.0;10/03/2026;20:16:00
sp_147;INACTIVA;cal1;;195.0;23/10/2025;22:11:00
sn_1032;INACTIVA;;;591.0;22/09/2024;19:58:00
sp_152;INACTIVA;;;1185.0;6/02/2023;10:17:00
